,date,author,twitter_name,text,number_of_likes,number_of_retweets
526,2023-02-18 22:01:23+00:00,Tirant Colombia,TirantColombia,"#Entrevista 🎙️Marco Velásquez @desmarcado1982 cuenta para #TirantFormación posible. ¿Cuál es la importancia de tener alianza con la Universidad Javeriana @UniJaveriana ?

💻 Más información del Diplomado aquí 👇🏻https://t.co/kVDSysE4Xq
https://t.co/TcfDGNkROu",1,0
527,2023-02-18 21:59:06+00:00,Ximena Ochoa,lamismaximena,@EmmaRincon @johnfredyRivera También podría ser Los Andes o la Javeriana en Bogotá... la batalla cultural es global,58,19
528,2023-02-18 20:16:00+00:00,Pesquisa Javeriana,PesquisaPUJ,"#Carnaval2023 En los años 50 y 60, un grupo de estudiantes costeños llegó a Bogotá para compartir las letras y notas musicales del vallenato. Pioneros de las primeras grabaciones, fueron determinantes para las siguientes generaciones de músicos. ➡️https://t.co/MLqouwmkaT https://t.co/elHGTR9XtY",0,0
529,2023-02-18 20:13:23+00:00,Hecate,Torysauruss,Hoy me toco parchar sola en la javeriana y yo la verdad no entiendo la gente que parcha aquí por gusto,3,0
530,2023-02-18 20:12:10+00:00,MARIA ALEJANDRA TORRES CASTILLO,MALEJATORRES777,@38Jmao @historia_bogota @CAR_Cundi Es cierto. Recuerdo que hacíamos fila para tomarla en la 153 cerca a la 9na. Y quienes primero se bajaban lo hacían a la altura de la Javeriana.,0,0
531,2023-02-18 19:34:38+00:00,AlternoAgropecuario.,Un_Santajaro,"Grande Pamela Ospina, el águila descalza, monólogos sin propina.
Los cuenteros del chorro, el tal y la javeriana.
Grandes ellos que hacen humor con forma y fondo.",3,0
532,2023-02-18 18:09:42+00:00,Lessia,lluviapacrecer,mi personalidad se basa en ir caminando por Bogotá de un lugar a otro con mis converse amarillos y mi mochilita de la javeriana en la que nunca encuentro lo que busco,0,0
533,2023-02-18 17:38:00+00:00,Pesquisa Javeriana,PesquisaPUJ,"¿Cómo va el gobierno de @petrogustavo en temas de género? Paula Valencia, abogada y profesora de violencias basadas en género de @UniJaveriana analiza el estado de las iniciativas de equidad de este gobierno. https://t.co/UZHGBiCHsO https://t.co/4QhQ4gstmV",2,1
534,2023-02-18 16:57:59+00:00,Iván Mora,ivanhoe_1975,"@RPADILLA1972 @Pfrobledo @petrogustavo ""Asesor financiero certificado""
¡Javeriana!
Vivió la inflación de los 90's.

Administrador de EMPRESAS.

Apoyando un gobierno Anti empresa.

En serio too much!

¡Cómo serán de buenas esas asesorías financieras!🤣💔🇨🇴",1,0
535,2023-02-18 15:53:42+00:00,ISABELLA BELLA12,Isa34008354,Yo encontrándome a toda la prom 2020 en la javeriana https://t.co/gi8PIn8dHz,0,0
536,2023-02-18 15:08:21+00:00,Miguel Rincon,mike_8325,"@AndresPinzn19 Soy egresado de la Javeriana y no hablo así, ni pienso así... Realmente la Javeriana es un mix de todo 😁",0,0
537,2023-02-18 14:56:41+00:00,Maria F. Patino,mfpatino,Iniciamos el primer bootcamp de #JaverianaTerritorioEmprendedor @Emprende_PUJ Desarrollando capacidades emprendedoras para potenciar el desarrollo de ideas innovadoras. @UniJaveriana #JaverianaEmprende https://t.co/MIUaDNLpow,11,2
538,2023-02-18 14:40:27+00:00,luisa 🇨🇴,7_ringz,"@believxindrew En la Javeriana jamás me he encontrado con gente así tampoco jajsja, menos mal, que se mantengan escondidos",0,0
539,2023-02-18 14:31:05+00:00,luisa 🇨🇴,7_ringz,por qué siempre son de la Javeriana 😭 https://t.co/8fASY1hCSt,4,0
540,2023-02-18 14:30:00+00:00,Pesquisa Javeriana,PesquisaPUJ,¿Quién podría interesarse en entender el oído medio de un #lagarto? Los resultados de esta investigación permitirán entender la evolución de las especies y son un incentivo para seguir escudriñando curiosidades del mundo que a veces pasan inadvertidas. 😯https://t.co/hDAuo1Xqnm https://t.co/DjFoLaTV0S,2,0
541,2023-02-18 13:32:24+00:00,Fastimoco,nutrialeria,@LeidyRo_ La UN es la nueva javeriana ;v,13,0
542,2023-02-18 11:57:17+00:00,MGuillermoGarciaB,ManuelGGarciaB,@FernandoAragur1 @richizuluaga @rexonsjose Yo estudié en la Escuela Naval de Cadetes (1er puesto a nivel nacional) en la Javeriana y en la UIS y se me hace infantil recurrir a eso como argumento,1,0
543,2023-02-18 11:54:47+00:00,fercho solamente,FernandoAragur1,"@richizuluaga @ManuelGGarciaB @rexonsjose Pense que como te expresavas habias egresado de la Javeriana o los Andes....
Pobre generacion",1,0
544,2023-02-18 08:22:44+00:00,Camilo Jara,CamiloJara01,"Como la vez en que una socióloga de la Javeriana dijo que los campesinos no debían de llamarse a sí mismos así. Que no, que eso era opresor. Mejor había que identificarse de otra manera.",0,0
545,2023-02-18 06:52:34+00:00,out of pautips system🇨🇴,lL0VEHARRY,"1. LE DIJO AMOR
2. esa es la cancha de la javeriana jaksuwksjkaja re ???? https://t.co/1q7mocyyHZ",0,0
